Time (h),U1 (V),U2 (V),U3 (V),U4 (V),U5 (V),Utot (V),J (A/cmｲ),I (A),TinH2 (C),ToutH2 (C),TinAIR (C),ToutAIR (C),TinWAT (C),ToutWAT (C),PinAIR (mbara),PoutAIR (mbara),PoutH2 (mbara),PinH2 (mbara),DinH2 (l/mn),DoutH2 (l/mn),DinAIR (l/mn),DoutAIR (l/mn),DWAT (l/mn),HrAIRFC (%)
59.5,0.663045658,0.658675736,0.652038235,0.655308641,0.652112215,3.281,0.70061,70.061,25.073,38.128,43.302,51.259,53.718,55.394,1300.725,1266.813,1297.734,1284.23,4.793,2.109,23.036,21.329,2.057,52.144
60,0.662944779,0.658573748,0.651956081,0.655249417,0.652045446,3.283,0.70061,70.061,25.11,37.968,43.241,51.251,53.798,55.471,1300.668,1266.529,1298.875,1286.508,4.78,2.128,23.036,21.329,2.065,52.144
60.5,0.662867102,0.65843228,0.65185071,0.655110941,0.651908311,3.281,0.70061,70.061,24.937,37.94,43.307,51.123,53.682,55.385,1301.01,1266.813,1300.015,1287.534,4.795,2.127,23.036,21.329,2.033,52.281
61,0.662867871,0.658281861,0.651681649,0.654895919,0.651733549,3.277,0.70066,70.066,24.801,37.406,43.311,51.154,53.701,55.422,1297.767,1264.935,1297.848,1285.085,4.796,2.111,23.036,21.263,2.02,52.072
61.5,0.662939991,0.658162069,0.651495917,0.654675428,0.6515825,3.281,0.70066,70.066,24.702,37.594,43.347,51.204,53.789,55.383,1299.303,1265.163,1300.015,1287.42,4.796,2.111,23.034,21.312,2.099,52.322
62,0.66303253,0.658113412,0.651389023,0.654539534,0.651501219,3.275,0.70071,70.071,24.657,37.456,43.397,51.216,53.757,55.419,1298.109,1265.049,1300.072,1286.622,4.793,2.126,23.039,21.268,2.068,52.373
62.5,0.66311407,0.658163067,0.651402768,0.654542591,0.651494466,3.278,0.70066,70.066,24.616,37.799,43.151,51.224,53.806,55.477,1303.456,1270.285,1298.818,1285.369,4.795,2.124,23.034,21.28,2.056,51.815
63,0.663186408,0.658292696,0.651483509,0.654671716,0.651527494,3.278,0.70071,70.071,24.547,37.884,43.241,51.195,53.751,55.439,1299.588,1265.789,1298.875,1285.597,4.794,2.128,23.034,21.257,2.042,52.107
63.5,0.663241798,0.658432387,0.651544113,0.654855353,0.651553578,3.283,0.70061,70.061,24.526,37.642,43.321,51.287,53.76,55.431,1302.09,1268.862,1300.7,1288.559,4.793,2.129,23.036,21.314,2.063,52.118
64,0.663242336,0.658512478,0.651547523,0.655012338,0.651546717,3.28,0.70071,70.071,24.466,37.879,43.174,51.264,53.725,55.449,1297.767,1264.025,1299.331,1286.508,4.795,2.129,23.036,21.303,2.065,51.902
64.5,0.66316292,0.658524441,0.651519871,0.655092632,0.651506343,3.281,0.70066,70.066,24.607,38.006,43.211,51.289,53.788,55.447,1299.758,1266.358,1300.928,1288.901,4.793,2.13,23.034,21.329,2.031,51.942
65,0.663039038,0.658513615,0.651494865,0.655069124,0.651435936,3.277,0.70061,70.061,24.824,38.056,43.267,51.338,53.746,55.464,1297.654,1264.196,1298.818,1285.768,4.797,2.129,23.036,21.331,2.024,52.145
65.5,0.662943817,0.658506343,0.65146679,0.654921468,0.651331576,3.281,0.70061,70.061,24.897,37.966,43.208,51.327,53.764,55.464,1297.369,1263.171,1298.59,1285.141,4.791,2.15,23.036,21.331,2.012,52.117
66,0.662912006,0.658468971,0.651404758,0.654669941,0.651196284,3.279,0.70056,70.056,24.988,38.301,43.388,51.353,53.793,55.487,1298.621,1266.017,1302.981,1291.122,4.793,2.112,23.036,21.327,2.004,52.116
66.5,0.662904899,0.65836021,0.65130634,0.654419155,0.651059363,3.28,0.70061,70.061,24.992,38.339,43.411,51.349,53.749,55.425,1300.043,1266.301,1297.335,1283.774,4.815,2.148,23.036,21.329,2.003,52.388
67,0.662861983,0.658208514,0.651224158,0.654317205,0.650974168,3.275,0.70056,70.056,24.971,37.978,43.353,51.377,53.796,55.488,1299.36,1265.789,1302.353,1290.837,4.794,2.112,23.036,21.257,2.02,52.113
67.5,0.662779652,0.65810959,0.651224939,0.65443341,0.650988835,3.274,0.70061,70.061,25.023,38.212,43.333,51.378,53.774,55.468,1298.507,1265.675,1296.194,1284.002,4.793,2.15,23.036,21.331,2.025,52.147
68,0.662723219,0.658142567,0.651317476,0.654685555,0.651110224,3.278,0.70056,70.056,24.937,37.788,43.143,51.219,53.742,55.419,1300.668,1268.179,1302.753,1290.325,4.795,2.11,23.034,21.384,2.02,51.867
68.5,0.662755515,0.658299286,0.651435039,0.654914613,0.651296166,3.28,0.70061,70.061,24.865,38.098,43.241,51.288,53.755,55.432,1299.872,1265.163,1299.103,1286.167,4.792,2.149,23.034,21.257,2.047,51.98
69,0.662863299,0.658491765,0.651499047,0.655024919,0.651484476,3.28,0.70066,70.066,24.824,37.795,43.327,51.305,53.731,55.396,1299.474,1265.903,1297.734,1285.141,4.793,2.143,23.036,21.265,2.063,52.091
69.5,0.662970055,0.658618821,0.651497724,0.65503036,0.651626317,3.281,0.70061,70.061,24.815,37.84,43.139,51.362,53.782,55.44,1301.124,1267.61,1300.814,1287.705,4.795,2.089,23.036,21.331,2.019,51.923
70,0.663024068,0.658632825,0.651491301,0.654989606,0.651699298,3.28,0.70066,70.066,24.751,37.934,43.232,51.339,53.809,55.462,1303.114,1269.317,1298.818,1285.768,4.795,2.149,23.036,21.268,2.022,52.044
70.5,0.66305607,0.658560123,0.65153563,0.654944949,0.651707025,3.281,0.70066,70.066,24.751,37.764,43.328,51.343,53.819,55.492,1302.261,1268.919,1297.677,1284.458,4.802,2.148,23.036,21.384,2.034,52.104
71,0.663129243,0.658459332,0.651608683,0.65491419,0.651667134,3.275,0.70066,70.066,24.697,37.888,43.402,51.155,53.676,55.367,1300.384,1266.756,1296.594,1283.262,4.815,2.149,23.032,21.259,2.035,52.351
71.5,0.663237232,0.658358305,0.651625749,0.654892165,0.651590336,3.282,0.70071,70.071,24.696,37.778,43.304,51.241,53.572,55.432,1301.18,1267.269,1305.205,1292.034,4.793,2.149,23.036,21.331,2.027,52.045
72,0.663280228,0.6582446,0.651530766,0.654855554,0.651476031,3.284,0.70061,70.061,24.725,37.823,43.198,51.229,53.782,55.461,1301.237,1266.586,1303.437,1290.837,4.793,2.112,23.036,21.331,2.024,51.986
72.5,0.663162496,0.658119353,0.651364181,0.65479293,0.651332784,3.278,0.70071,70.071,24.769,38.143,43.197,51.285,53.803,55.488,1299.872,1267.212,1304.578,1292.204,4.795,2.171,23.034,21.327,2.031,51.947
73,0.662901257,0.65802632,0.651234604,0.654725735,0.651187963,3.275,0.70061,70.061,24.816,38.3,43.415,51.246,53.79,55.454,1296.175,1263.513,1294.655,1282.578,4.796,2.111,23.032,21.329,2.034,52.263
73.5,0.662621715,0.658001451,0.651229992,0.654679695,0.65106533,3.278,0.70056,70.056,24.848,38.129,43.302,51.271,53.801,55.465,1301.18,1266.813,1295.681,1282.92,4.795,2.128,23.036,21.329,2.037,51.96
74,0.662449728,0.658015572,0.651356891,0.6546457,0.650963176,3.275,0.70056,70.056,24.911,38.386,43.278,51.328,53.762,55.43,1298.564,1266.074,1295.795,1283.205,4.793,2.128,23.038,21.331,2.046,52.227
74.5,0.662417634,0.657997342,0.651547737,0.654590937,0.65086528,3.279,0.70061,70.061,24.865,37.991,43.324,51.206,53.733,55.43,1300.327,1266.415,1300.757,1287.819,4.793,2.09,23.034,21.198,2.035,52.189
75,0.662468291,0.65791083,0.651716358,0.654509577,0.650770621,3.281,0.70056,70.056,24.904,37.914,43.249,51.34,53.804,55.475,1302.716,1268.805,1295.681,1282.009,4.795,2.149,23.036,21.394,2.038,51.947
75.5,0.662535142,0.65779213,0.65181588,0.654442523,0.650707037,3.273,0.70061,70.061,24.94,38.392,43.296,51.271,53.812,55.483,1298.621,1265.846,1294.826,1282.123,4.793,2.13,23.036,21.327,2.039,52.036
76,0.662595868,0.657709667,0.651847679,0.654435696,0.650712755,3.278,0.70071,70.071,24.93,38.243,43.441,51.352,53.808,55.458,1299.36,1266.358,1300.015,1286.622,4.815,2.129,23.038,21.329,2.038,52.169
76.5,0.662649318,0.657701732,0.651822568,0.654491071,0.650800525,3.276,0.70071,70.071,24.992,37.868,43.334,51.282,53.805,55.479,1298.507,1265.391,1300.015,1286.85,4.794,2.089,23.036,21.327,2.035,52.034
77,0.662680002,0.657750809,0.651736163,0.654570805,0.65093524,3.279,0.70061,70.061,24.936,38.056,43.178,51.3,53.755,55.405,1301.294,1268.065,1302.296,1289.186,4.793,2.108,23.106,21.329,2.038,51.93
77.5,0.662673124,0.657802523,0.651592117,0.654640154,0.651051491,3.28,0.70061,70.061,25.015,38.081,43.423,51.179,53.803,55.465,1298.507,1264.878,1304.806,1291.92,4.795,2.094,23.036,21.363,2.037,52.184
78,0.662645423,0.657806593,0.651431926,0.654691174,0.651102512,3.276,0.70066,70.066,25.078,38.257,43.446,51.253,53.768,55.465,1298.166,1265.049,1298.361,1285.768,4.81,2.148,23.036,21.331,2.059,52.235
78.5,0.662637251,0.657758025,0.651324747,0.654727273,0.651091709,3.278,0.70071,70.071,25.078,37.948,43.437,51.323,53.705,55.399,1301.749,1268.976,1299.274,1286.622,4.794,2.17,23.036,21.329,2.041,52.284
79,0.662676516,0.657711816,0.651322229,0.654745736,0.651055123,3.277,0.70061,70.061,25.104,38.389,43.157,51.334,53.807,55.436,1297.711,1264.594,1303.38,1290.837,4.793,2.108,23.034,21.331,2.057,52.145
79.5,0.662756284,0.657744335,0.651418797,0.65474574,0.651022363,3.276,0.70061,70.061,25.165,37.953,43.227,51.317,53.814,55.481,1300.327,1267.951,1300.643,1287.819,4.794,2.089,23.034,21.392,2.041,52.075
80,0.662841742,0.657878148,0.651547458,0.654736393,0.650998624,3.278,0.70061,70.061,25.185,37.749,43.354,51.239,53.768,55.46,1297.824,1264.139,1305.661,1291.35,4.795,2.109,23.038,21.295,2.038,52.242
80.5,0.662891825,0.658044273,0.651616605,0.654718442,0.650970218,3.28,0.70061,70.061,25.003,37.727,43.261,51.291,53.77,55.479,1297.54,1264.252,1296.765,1283.262,4.795,2.149,23.036,21.261,2.043,52.042
81,0.662874297,0.658128713,0.651567998,0.654670667,0.650915362,3.279,0.70061,70.061,24.832,38.148,43.296,51.21,53.793,55.478,1300.384,1265.96,1297.563,1284.458,4.793,2.129,23.036,21.344,2.039,52.035
81.5,0.66276579,0.658052441,0.651413718,0.654571232,0.650813034,3.28,0.70061,70.061,24.764,37.797,43.35,51.254,53.768,55.486,1300.043,1266.529,1304.578,1291.008,4.793,2.11,23.036,21.259,2.041,51.944
82,0.662550006,0.65781125,0.651215247,0.654423553,0.650652742,3.276,0.70061,70.061,24.699,37.54,43.409,51.245,53.78,55.463,1299.701,1266.7,1301.213,1289.072,4.793,2.171,23.036,21.331,2.049,52.38
82.5,0.662228231,0.657463672,0.651021054,0.654245328,0.650441108,3.274,0.70066,70.066,24.884,38.171,43.295,51.316,53.816,55.478,1301.067,1267.724,1300.015,1286.793,4.795,2.15,23.036,21.331,2.086,52.161
83,0.661837129,0.657094252,0.650831585,0.654038605,0.650197636,3.279,0.70066,70.066,25.134,38.005,43.175,51.223,53.744,55.438,1300.384,1266.017,1299.217,1286.622,4.793,2.089,23.034,21.359,2.092,52.286
83.5,0.661445413,0.656767249,0.650621278,0.65378019,0.649937578,3.267,0.70061,70.061,24.937,37.759,43.273,51.258,53.767,55.499,1300.213,1267.951,1303.38,1291.179,4.794,2.091,23.036,21.073,2.038,52.083
84,0.661111167,0.656486847,0.650365295,0.653438086,0.649653179,3.272,0.70066,70.066,24.688,37.747,43.221,51.101,53.634,55.352,1298.564,1264.878,1298.818,1285.768,4.795,2.126,23.034,21.325,2.054,52.359
84.5,0.660833486,0.656202727,0.650037792,0.653003858,0.64931878,3.273,0.70081,70.081,24.822,37.659,43.301,51.239,53.768,55.45,1304.138,1269.716,1304.635,1291.977,4.794,2.09,23.034,21.331,2.051,52.167
85,0.66055559,0.655870413,0.64962199,0.652517188,0.64892369,3.268,0.70061,70.061,24.87,37.636,43.223,51.26,53.683,55.451,1300.1,1265.618,1297.848,1284.857,4.795,2.149,23.081,21.263,2.038,52.181
85.5,0.660221684,0.655500869,0.649139781,0.652044347,0.648491669,3.263,0.70066,70.066,24.881,38.057,43.23,51.298,53.733,55.468,1298.791,1266.187,1301.555,1289.356,4.793,2.046,23.034,21.331,2.047,52.121
86,0.659830008,0.655141337,0.648645326,0.651619753,0.648056499,3.264,0.70066,70.066,24.847,37.755,43.296,51.266,53.71,55.436,1299.645,1265.448,1296.137,1283.49,4.792,2.13,23.036,21.327,2.053,52.254
86.5,0.659431846,0.654820271,0.648179608,0.651227992,0.647629755,3.261,0.70071,70.071,24.839,38.003,43.212,51.272,53.719,55.442,1301.351,1268.179,1297.962,1285.711,4.794,2.068,23.036,21.331,2.035,52.101
87,0.659078397,0.65452356,0.647754991,0.650850236,0.647206391,3.259,0.70061,70.061,24.812,37.708,43.243,51.264,53.681,55.393,1297.881,1265.163,1300.015,1286.907,4.794,2.171,23.036,21.261,2.03,52.298
87.5,0.658773204,0.654217742,0.647388083,0.650501494,0.646794898,3.258,0.70076,70.076,24.826,38.171,43.351,51.192,53.718,55.415,1299.019,1264.935,1301.156,1288.331,4.793,2.21,23.036,21.263,2.049,52.333
88,0.658488363,0.653890629,0.647113824,0.650209512,0.646427396,3.255,0.70066,70.066,24.815,37.978,43.374,51.154,53.637,55.396,1299.872,1267.382,1302.867,1289.926,4.792,2.09,23.102,21.329,2.061,52.41
88.5,0.658214044,0.653565126,0.646947439,0.64997457,0.646130263,3.255,0.70066,70.066,24.778,37.663,43.16,51.281,53.681,55.416,1300.725,1268.179,1299.502,1284.857,4.794,2.149,23.036,21.323,2.098,52.122
89,0.657959842,0.653266386,0.646844389,0.649760729,0.645879501,3.25,0.70066,70.066,24.801,38.055,43.296,51.251,53.527,55.487,1297.255,1264.082,1297.677,1284.116,4.773,2.148,23.038,21.257,2.031,52.002
89.5,0.657707088,0.652979009,0.646713434,0.649517751,0.645593653,3.256,0.70066,70.066,24.887,37.927,43.403,51.299,53.713,55.437,1298.905,1265.448,1305.775,1293.23,4.795,2.11,23.036,21.331,2.038,52.206
90,0.657399856,0.652652475,0.646479066,0.64921031,0.645191834,3.256,0.70061,70.061,24.948,38.183,43.258,51.278,53.734,55.466,1304.024,1270.114,1298.076,1285.312,4.796,2.149,23.036,21.331,2.042,52.017
90.5,0.656999541,0.65224836,0.646132591,0.648835625,0.644662328,3.245,0.70061,70.061,24.969,37.721,43.186,51.297,53.752,55.464,1299.872,1267.098,1294.255,1281.895,4.793,2.127,23.039,21.327,2.041,52.068
91,0.656525951,0.651776531,0.645715137,0.648421553,0.644067982,3.248,0.70066,70.066,25.012,37.961,43.111,51.31,53.751,55.48,1300.156,1267.212,1303.437,1291.122,4.795,2.09,23.036,21.325,2.042,52.165
91.5,0.656034776,0.651297276,0.645259062,0.648011452,0.643500496,3.245,0.70076,70.076,25.027,37.818,43.255,51.313,53.748,55.466,1300.498,1267.439,1303.494,1290.894,4.794,2.068,23.034,21.259,2.057,52.006
92,0.655572452,0.650895116,0.64477246,0.647646915,0.6430435,3.239,0.70061,70.061,25.017,38.111,43.298,51.334,53.76,55.469,1297.767,1263.854,1296.536,1283.774,4.793,2.129,23.036,21.331,2.041,52.301
92.5,0.655165518,0.650630706,0.644286439,0.647352766,0.642752409,3.238,0.70061,70.061,25.021,38.082,43.285,51.308,53.678,55.404,1298.734,1266.643,1301.156,1289.072,4.793,2.087,23.034,21.329,2.042,52.303
93,0.654855054,0.650502943,0.643895539,0.647138374,0.642635485,3.242,0.70066,70.066,25.006,37.836,43.269,51.236,53.78,55.489,1303.057,1268.862,1304.578,1291.35,4.794,2.177,23.038,21.327,2.024,52.179
93.5,0.654723549,0.650463884,0.643724256,0.647020293,0.642651612,3.233,0.70066,70.066,25.014,37.949,43.258,51.218,53.588,55.35,1300.612,1268.122,1295.453,1283.091,4.792,2.068,23.036,21.329,2.031,52.276
94,0.654841605,0.650467811,0.643832081,0.647023989,0.642732275,3.237,0.70066,70.066,24.965,38.296,43.296,51.263,53.748,55.465,1296.175,1262.431,1297.62,1284.857,4.793,2.126,23.036,21.259,2.045,52.083
94.5,0.655164441,0.650492341,0.644141265,0.647135682,0.642806922,3.239,0.70066,70.066,24.949,38.379,43.402,51.368,53.782,55.488,1299.019,1266.643,1296.536,1284.23,4.793,2.17,23.036,21.38,2.039,52.061
95,0.655508964,0.650515567,0.644469675,0.647261436,0.642818234,3.243,0.70066,70.066,24.94,37.931,43.35,51.232,53.685,55.426,1298.962,1264.708,1301.783,1289.983,4.793,2.068,23.036,21.261,2.038,52.339
95.5,0.655660256,0.650495095,0.644648407,0.64727264,0.642731419,3.246,0.70061,70.061,24.954,37.868,43.131,51.247,53.714,55.462,1300.668,1267.667,1303.38,1291.122,4.793,2.109,23.049,21.331,2.041,52.075
96,0.655501184,0.65038211,0.644604869,0.647105554,0.642537217,3.241,0.70066,70.066,24.928,38.204,43.237,51.237,53.731,55.446,1303.968,1269.716,1305.718,1292.546,4.793,2.11,23.036,21.285,2.038,52.076
96.5,0.655047339,0.650141605,0.644340396,0.646792878,0.642241622,3.238,0.70066,70.066,24.907,37.997,43.44,51.224,53.706,55.427,1304.138,1270.854,1303.38,1289.869,4.794,2.11,23.034,21.348,2.037,52.453
97,0.654383573,0.64975132,0.643866368,0.646391322,0.641844145,3.238,0.70066,70.066,24.968,37.836,43.318,51.292,53.73,55.477,1299.701,1266.529,1297.563,1284.401,4.794,2.046,23.036,21.261,2.033,52.123
97.5,0.653586913,0.64920274,0.643195796,0.645911393,0.641328334,3.236,0.70066,70.066,25.072,38.638,43.186,51.27,53.746,55.437,1301.579,1267.667,1304.977,1293.742,4.793,2.106,23.036,21.331,2.061,52.252
98,0.652718751,0.648525644,0.642380371,0.64533983,0.640685024,3.231,0.70066,70.066,25.142,38.022,43.311,51.29,53.666,55.439,1300.725,1267.781,1300.015,1287.534,4.793,2.17,23.036,21.333,2.016,52.314
98.5,0.651876387,0.647811151,0.641521025,0.644713217,0.639952162,3.225,0.70066,70.066,25.232,38.163,43.492,51.042,53.663,55.408,1301.579,1269.203,1304.749,1292.375,4.794,2.108,23.036,21.211,2.039,52.588
99,0.651216828,0.647197193,0.640747427,0.644143201,0.639232232,3.22,0.70061,70.061,25.04,38.061,43.342,51.128,53.693,55.34,1303.399,1270.74,1301.612,1289.3,4.793,2.089,23.036,21.135,2.102,52.452
99.5,0.650900826,0.646808792,0.640204716,0.643759611,0.638668138,3.216,0.70066,70.066,24.933,37.65,43.311,51.135,53.656,55.4,1301.123,1267.838,1304.521,1292.147,4.795,2.111,23.034,21.274,2.059,52.328
100,0.650996564,0.646694074,0.64002415,0.643633045,0.638387354,3.213,0.70061,70.061,24.844,38.097,43.289,51.137,53.637,55.354,1300.043,1267.269,1297.848,1284.8,4.795,2.152,23.036,21.263,2.074,52.124
100.5,0.651426533,0.646815326,0.640246193,0.64375158,0.63844083,3.22,0.70076,70.076,24.862,38.104,43.336,51.235,53.697,55.479,1295.833,1262.318,1303.551,1291.293,4.794,2.192,23.036,21.388,2.042,51.802
101,0.652014073,0.647102913,0.640773291,0.6440555,0.638776641,3.222,0.70061,70.061,24.861,38.002,43.151,51.167,53.581,55.308,1299.645,1266.586,1300.072,1287.705,4.815,2.171,23.036,21.329,2.012,52.333
101.5,0.652603153,0.647510383,0.641434134,0.644482259,0.639275761,3.227,0.70061,70.061,24.87,38.198,43.237,51.156,53.701,55.463,1299.36,1265.448,1295.453,1283.262,4.793,2.089,23.036,21.325,2.037,52.311
102,0.653144143,0.648015854,0.642094246,0.644994439,0.639829596,3.228,0.70066,70.066,24.867,37.817,43.273,51.185,53.487,55.264,1299.758,1266.472,1295.966,1283.034,4.795,2.143,23.038,21.331,1.997,52.484
102.5,0.653667309,0.648586136,0.642696772,0.64558508,0.640395291,3.228,0.70066,70.066,24.904,38.3,43.435,51.219,53.708,55.467,1299.701,1266.301,1299.388,1286.565,4.796,2.17,23.034,21.297,2.001,52.255
103,0.654191246,0.649163994,0.643239267,0.64625279,0.640983286,3.236,0.70071,70.071,24.936,38.001,43.299,51.178,53.581,55.346,1300.384,1266.643,1298.361,1285.312,4.793,2.148,23.034,21.329,2.005,52.433
103.5,0.654684069,0.649701314,0.643751203,0.646961521,0.641602791,3.237,0.70061,70.061,24.946,38.082,43.152,51.11,53.622,55.34,1298.393,1264.878,1295.396,1281.61,4.793,2.13,23.036,21.329,2.016,52.208
104,0.655111982,0.650195313,0.64427162,0.647632487,0.642231946,3.239,0.70076,70.076,25.015,38.091,43.169,51.13,53.533,55.348,1300.043,1267.382,1302.296,1289.072,4.794,2.17,23.036,21.452,2,52.393
104.5,0.655489118,0.6506756,0.644813424,0.648187974,0.64283674,3.243,0.70061,70.061,25.081,38.467,43.148,51.266,53.61,55.442,1302.432,1269.374,1301.156,1287.989,4.794,2.088,23.036,21.388,1.985,52.097
105,0.655856556,0.651156649,0.645353569,0.648604861,0.64339434,3.246,0.70066,70.066,25.058,37.698,43.305,51.204,53.66,55.454,1301.294,1268.407,1300.015,1286.452,4.792,2.089,23.036,21.39,1.968,52.235
105.5,0.656224176,0.651613721,0.645852155,0.648918307,0.643878553,3.243,0.70066,70.066,24.949,38.053,43.331,51.072,53.638,55.367,1300.725,1267.553,1302.353,1289.869,4.792,2.109,23.036,21.352,1.965,52.277
106,0.656548127,0.651998042,0.646256232,0.649170574,0.644234095,3.253,0.70061,70.061,24.913,37.777,43.318,51.257,53.737,55.46,1298.45,1265.561,1303.209,1290.325,4.793,2.112,23.034,21.329,1.976,52.046
106.5,0.656759707,0.652258426,0.646503023,0.649358577,0.644390052,3.25,0.70066,70.066,24.904,38.065,43.247,51.244,53.776,55.467,1299.929,1267.269,1305.718,1292.432,4.814,2.148,23.036,21.259,2.078,51.861
107,0.65681424,0.652349104,0.646553485,0.649425512,0.644303373,3.253,0.70076,70.076,24.885,38.129,43.282,51.212,53.606,55.327,1301.579,1268.065,1298.304,1286.281,4.794,2.046,23.034,21.329,1.967,52.431
107.5,0.656716096,0.652234186,0.646415466,0.649296755,0.643982004,3.249,0.70071,70.071,24.845,38.112,43.174,51.143,53.74,55.414,1297.938,1264.366,1301.954,1288.787,4.794,2.089,23.036,21.316,2.146,52.007
108,0.656498987,0.651901774,0.646125347,0.6489372,0.643473598,3.25,0.70056,70.056,24.867,37.837,43.324,51.124,53.619,55.328,1301.351,1267.325,1295.225,1282.009,4.794,2.15,23.036,21.451,2.049,52.633
108.5,0.656189653,0.651381209,0.645730626,0.648394235,0.642849297,3.245,0.70071,70.071,24.926,38.096,43.321,51.147,53.706,55.38,1300.441,1265.675,1297.848,1284.173,4.794,2.107,23.079,21.259,2.07,52.359
109,0.655800391,0.650749634,0.645292129,0.647789364,0.642200096,3.243,0.70076,70.076,24.937,38.053,43.226,51.196,53.661,55.402,1299.133,1265.846,1295.567,1282.237,4.793,2.149,23.036,21.263,1.952,52.311
109.5,0.6553516,0.65011687,0.644869042,0.647259283,0.641629709,3.234,0.70061,70.061,24.897,37.879,43.119,51.246,53.699,55.422,1299.36,1266.187,1302.353,1289.413,4.794,2.175,23.036,21.325,2.03,52.348
110,0.654891321,0.649591248,0.644493939,0.646893622,0.641231612,3.239,0.70066,70.066,24.844,38.36,43.296,51.175,53.625,55.343,1300.156,1266.074,1304.178,1292.147,4.793,2.098,23.036,21.32,2.091,52.483
110.5,0.654498177,0.649245292,0.644188058,0.646716688,0.64106019,3.233,0.70061,70.061,24.865,38.171,43.279,51.254,53.727,55.448,1300.327,1268.122,1302.011,1289.983,4.793,2.091,23.038,21.276,2.071,52.084
111,0.654263528,0.649103939,0.643997194,0.646712464,0.641112424,3.232,0.70061,70.061,24.89,37.898,43.218,51.254,53.715,55.226,1299.645,1266.074,1300.129,1287.705,4.793,2.193,23.036,21.329,2.217,52.594
111.5,0.654248358,0.649156127,0.643976838,0.646853275,0.641332528,3.234,0.70066,70.066,24.908,37.881,43.14,51.165,53.659,55.356,1297.767,1264.196,1294.369,1280.87,4.781,2.149,23.036,21.331,2.059,52.512
